,"0.362844939882621","0.5167613208010643","0.54","41","32","26","1","2.1022338546249718E10","6.817548127577516E10","71.7468577501451","0.004","0.9948979591836735","0.821917808219178","0.8278145695364238","0.88","3","99","137","0.7247308938703296","0.31124081591644176","0.5154194777673853","0.36","67","27","3","3","2.8519905887066906E10","2.8034559528719368E10","87.8427172676219","0","0.9969418960244648","0.9574468085106383","0.9375","0.9596774193548387","10","43","33","0.6721175376382401","0.2694347434768515","0.5160659029687507","0.25","87","9","2","2","3.795787481661826E10","1.383434874050931E10","93.25177817849796","0","0.9976905311778291","0.9772727272727273","0.9090909090909091","0.9797979797979798","6","15","5","0.8140899836662723","0.2992522884642974","0.5254577195935713","0.31","86","8","5","1","4.7474974244206245E10","1.9010596519976555E10","91.30182854599471","0","0.9976744186046511","0.9743589743589743","0.9615384615384616","0.9899396378269618","9","20","12","0.7827561576912743","0.29871896748535415","0.5036799829970929","0.3","80","6","11","3","5.715642508223343E10","2.7342821495869354E10","86.89196337666444","0","0.9975062344139651","0.967741935483871","0.9821428571428571","0.97","10","30","37","0.5856611500752932","0.29913733734739845","0.5250745492039078","0.33","84","6","6","4","6.6975802176026146E10","2.679740371906337E10","88.50873332699355","0","0.9976359338061466","0.967741935483871","0.9615384615384616","0.959758551307847","6","23","21","0.8075775692719953"
,"0.3581258799752602","0.5010311211098611","0.53","43","36","20","1","2.0749981046249714E10","6.817548127577513E10","71.74685775014508","0.004","0.9951456310679612","0.8385093167701864","0.8396946564885496","0.9","3","99","137","0.7247308938703296","0.3087480784288251","0.5071103528086632","0.35","65","29","3","3","2.8177803387066914E10","2.8034559528719364E10","87.80399752798061","0","0.9969879518072289","0.9558823529411765","0.9375","0.9596774193548387","10","44","33","0.6721175376382401","0.2657786474313303","0.5038789161503474","0.24","87","9","2","2","3.757887231661828E10","1.3834348740509308E10","93.25177817849796","0","0.9976905311778291","0.9772727272727273","0.9090909090909091","0.9797979797979798","6","15","5","0.8140899836662723","0.29925228846429736","0.525457719593571","0.31","86","8","5","1","4.7097279244206245E10","1.9010596519976555E10","91.30182854599471","0","0.9976744186046511","0.9743589743589743","0.9615384615384616","0.9899396378269618","9","20","12","0.7827561576912743","0.2976149725862267","0.5","0.3","80","6","11","3","5.6797575082233406E10","2.7342821495869347E10","86.89196337666446","0","0.9975062344139651","0.967741935483871","0.9821428571428571","0.97","10","30","37","0.5856611500752932","0.29161497258622676","0.5","0.29","84","6","6","4","6.660947217602612E10","2.679740371906337E10","88.50873332699355","0","0.9976076555023924","0.967741935483871","0.967741935483871","0.959758551307847","6","23","21","0.8075775692719953"
,"0.35812587997525996","0.5010311211098611","0.53","43","36","20","1","2.0471758546249706E10","6.817548127577515E10","71.656216593057","0.004","0.9953703703703703","0.856353591160221","0.7425742574257426","0.89","3","100","139","0.7247308938703296","0.308748078428825","0.5071103528086636","0.35","67","27","3","3","2.7838815887066906E10","2.8034559528719368E10","87.76527778833933","0","0.9968944099378882","0.958904109589041","0.9375","0.9596774193548387","10","45","33","0.6721175376382401","0.2657786474313304","0.5038789161503476","0.24","87","9","2","2","3.719986981661827E10","1.3834348740509308E10","93.25177817849796","0","0.9976905311778291","0.9772727272727273","0.9090909090909091","0.9797979797979798","6","15","5","0.8140899836662723","0.29570801853459955","0.5136434864945774","0.29","86","8","5","1","4.671958424420624E10","1.901059651997656E10","91.30182854599471","0","0.9976744186046511","0.9743589743589743","0.9615384615384616","0.9899396378269618","9","20","12","0.7827561576912743","0.2976149725862266","0.5","0.3","79","6","12","3","5.643872508223341E10","2.7342821495869347E10","86.8919633766644","0","0.9975062344139651","0.967741935483871","0.9821428571428571","0.97","10","30","37","0.5856611500752932","0.2916149725862269","0.5","0.29","84","6","6","4","6.6243142176026146E10","2.6797403719063366E10","88.47009149427308","0","0.9976076555023924","0.967741935483871","0.967741935483871","0.959758551307847","6","23","22","0.8075775692719953"
,"0.3581258799752601","0.5010311211098611","0.53","43","36","20","1","2.0193536046249714E10","6.817548127577513E10","71.47148524865547","0.004","0.9953703703703703","0.856353591160221","0.7425742574257426","0.89","3","102","140","0.7247308938703296","0.3087480784288251","0.5071103528086635","0.35","68","26","3","3","2.749671338706691E10","2.8034559528719364E10","87.72655804869807","0","0.9969879518072289","0.9558823529411765","0.9375","0.9596774193548387","10","46","33","0.6721175376382401","0.26577864743133034","0.5038789161503475","0.24","87","9","2","2","3.682086731661828E10","1.3834348740509308E10","93.25177817849796","0","0.9976905311778291","0.9772727272727273","0.9090909090909091","0.9797979797979798","6","15","5","0.8140899836662723","0.29161497258622676","0.5","0.29","86","8","5","1","4.634188924420626E10","1.901059651997656E10","91.30182854599468","0","0.9976744186046511","0.9743589743589743","0.9615384615384616","0.9899396378269618","9","20","12","0.7827561576912743","0.2976149725862265","0.5","0.3","78","6","13","3","5.6082182582233444E10","2.7342821495869343E10","86.89196337666444","0","0.9974747474747475","0.967741935483871","0.9836065573770492","0.97","10","30","37","0.5856611500752932","0.2916149725862265","0.5","0.29","84","6","6","4","6.587681217602615E10","2.6797403719063374E10","88.47009149427306","0","0.9976076555023924","0.967741935483871","0.967741935483871","0.959758551307847","6","23","22","0.8075775692719953"
,"0.3530724966152151","0.5010311211098611","0.52","44","36","19","1","2.565806086466483E10","6.875290914344136E10","71.3836119063036","0.004","0.9953703703703703","0.856353591160221","0.7425742574257426","0.89","3","104","141","0.7247308938703296","0.3007227723090752","0.5071103528086635","0.33","68","26","3","3","3.461753280161775E10","2.843856197575082E10","87.64911856941548","0","0.9970326409495549","0.9541984732824428","0.9375","0.9596774193548387","10","48","33","0.6721175376382401","0.2577533413115804","0.5038789161503474","0.21","87","9","2","2","4.436747332167609E10","1.383434874050931E10","93.25177817849796","0","0.9976905311778291","0.9772727272727273","0.9090909090909091","0.9797979797979798","6","15","5","0.8140899836662723","0.28358966646647615","0.5","0.28","86","8","5","1","5.375542665299587E10","1.9010596519976555E10","91.30182854599471","0","0.9976744186046511","0.9743589743589743","0.9615384615384616","0.9899396378269618","9","20","12","0.7827561576912743","0.2895896664664762","0.5","0.3","81","6","10","3","6.317443265039601E10","2.767119108511467E10","86.73832344976785","0","0.9974424552429667","0.967741935483871","0.9848484848484849","0.97","11","30","39","0.5856611500752932","0.28358966646647615","0.5","0.28","84","6","6","4","7.305677108974979E10","2.696382270157747E10","88.43144966155259","0","0.9976076555023924","0.967741935483871","0.967741935483871","0.959758551307847","6","23","23","0.8075775692719953"
,"0.3530724966152151","0.501031121109861","0.52","44","36","19","1","2.5377530864664837E10","6.875290914344138E10","71.31749235101498","0.004","0.995475113122172","0.856353591160221","0.7291666666666666","0.89","3","105","142","0.7247308938703296","0.30072277230907535","0.5071103528086632","0.33","68","26","3","3","3.4273872801617744E10","2.843856197575082E10","87.63874706084141","0","0.9970326409495549","0.9541984732824428","0.9375","0.9596774193548387","10","49","33","0.6721175376382401","0.2577533413115804","0.5038789161503473","0.21","87","9","2","2","4.3988470821676094E10","1.3834348740509308E10","93.25177817849796","0","0.9976905311778291","0.9772727272727273","0.9090909090909091","0.9797979797979798","6","15","5","0.8140899836662723","0.28358966646647615","0.5","0.28","86","8","5","1","5.337773165299584E10","1.9010596519976555E10","91.30182854599471","0","0.9976744186046511","0.9743589743589743","0.9615384615384616","0.9899396378269618","9","20","12","0.7827561576912743","0.2895896664664762","0.5","0.3","82","6","9","3","6.281327515039599E10","2.7671191085114666E10","86.73832344976785","0","0.9975369458128078","0.967741935483871","0.9803921568627451","0.97","11","30","39","0.5856611500752932","0.2835896664664762","0.5","0.28","84","6","6","4","7.269044108974976E10","2.6963822701577477E10","88.43144966155259","0","0.9976076555023924","0.967741935483871","0.967741935483871","0.959758551307847","6","23","23","0.8075775692719953"
,"0.35307249661521495","0.5010311211098611","0.52","44","36","19","1","2.509700086466483E10","6.875290914344139E10","71.31749235101495","0.004","0.995475113122172","0.856353591160221","0.7291666666666666","0.89","3","105","142","0.7247308938703296","0.3007227723090753","0.5071103528086636","0.33","68","26","3","3","3.3930212801617756E10","2.843856197575082E10","87.57209428333269","0","0.9970326409495549","0.9541984732824428","0.9375","0.9596774193548387","10","51","33","0.6721175376382401","0.25775334131158045","0.5038789161503474","0.21","87","9","2","2","4.360946832167609E10","1.383434874050931E10","93.25177817849794","0","0.9976905311778291","0.9772727272727273","0.9090909090909091","0.9797979797979798","6","15","5","0.8140899836662723","0.2835896664664762","0.5","0.28","86","8","5","1","5.300003665299585E10","1.9010596519976555E10","91.30182854599471","0","0.9976744186046511","0.9743589743589743","0.9615384615384616","0.9899396378269618","9","20","12","0.7827561576912743","0.2895896664664762","0.5","0.3","82","6","9","3","6.2449810150395996E10","2.7671191085114677E10","86.70526367212355","0","0.9975669099756691","0.967741935483871","0.9782608695652174","0.97","11","30","40","0.5856611500752932","0.28358966646647615","0.5","0.28","84","6","6","4","7.232411108974976E10","2.6963822701577477E10","88.4314496615526","0","0.9976076555023924","0.967741935483871","0.967741935483871","0.959758551307847","6","23","23","0.8075775692719953"
,"0.3530724966152151","0.501031121109861","0.52","44","35","20","1","2.481897086466484E10","6.875290914344139E10","71.28840250177674","0.004","0.995475113122172","0.8287292817679558","0.7291666666666666","0.88","3","106","143","0.7247308938703296","0.2985896664664762","0.5","0.33","69","25","3","3","3.3586552801617744E10","2.8438561975750816E10","87.57209428333273","0","0.9970326409495549","0.9541984732824428","0.9375","0.9596774193548387","10","51","33","0.6721175376382401","0.2577533413115803","0.5038789161503474","0.21","87","9","2","2","4.323046582167608E10","1.3834348740509308E10","93.25177817849796","0","0.9976905311778291","0.9772727272727273","0.9090909090909091","0.9797979797979798","6","15","5","0.8140899836662723","0.2835896664664762","0.5","0.28","86","8","5","1","5.262234165299586E10","1.901059651997656E10","91.30182854599471","0","0.9976744186046511","0.9743589743589743","0.9615384615384616","0.9899396378269618","9","20","12","0.7827561576912743","0.28958966646647616","0.5","0.3","82","6","9","3","6.208634515039601E10","2.767119108511467E10","86.70526367212354","0","0.9975669099756691","0.967741935483871","0.9782608695652174","0.97","11","30","40","0.5856611500752932","0.2835896664664762","0.5","0.28","84","6","6","4","7.195778108974977E10","2.6963822701577473E10","88.43144966155259","0","0.9976076555023924","0.967741935483871","0.967741935483871","0.959758551307847","6","23","23","0.8075775692719953"
,"0.34614088532001525","0.5010311211098611","0.47","45","34","20","1","3.099480447410358E10","6.933311996296536E10","71.09004383591082","0.004","0.995475113122172","0.8238636363636364","0.7425742574257426","0.88","3","110","145","0.7247308938703296","0.2946822214759542","0.5","0.32","70","24","3","3","4.143197070613259E10","2.864301763498991E10","87.54491169995445","0","0.9970760233918129","0.9523809523809523","0.9375","0.9596774193548387","10","52","33","0.6721175376382401","0.2508458963210584","0.5038789161503474","0.18","87","9","2","2","5.1558438966916595E10","1.3834348740509308E10","93.25177817849796","0","0.9976905311778291","0.9772727272727273","0.9090909090909091","0.9797979797979798","6","15","5","0.8140899836662723","0.27668222147595417","0.5","0.26","86","8","5","1","6.080399837803346E10","1.9010596519976555E10","91.30182854599474","0","0.9976744186046511","0.9743589743589743","0.9615384615384616","0.9899396378269618","9","20","12","0.7827561576912743","0.28268222147595423","0.5","0.28","82","6","9","3","6.989726072044893E10","2.780332316837494E10","86.67220389447924","0","0.9975669099756691","0.967741935483871","0.9782608695652174","0.97","11","30","41","0.5856611500752932","0.2766822214759541","0.5","0.28","84","6","6","4","7.988171091545395E10","2.696382270157748E10","88.4314496615526","0","0.9976076555023924","0.967741935483871","0.967741935483871","0.959758551307847","6","23","23","0.8075775692719953"
,"0.3461408853200152","0.5010311211098611","0.47","49","30","20","1","3.0717716974103584E10","6.93331199629654E10","71.05910965960828","0.004","0.995575221238938","0.8187134502923976","0.693069306930693","0.87","5","110","145","0.7247308938703296","0.29468222147595424","0.5","0.32","70","24","3","3","4.108519570613259E10","2.864301763498991E10","87.54491169995444","0","0.9971181556195965","0.9504132231404959","0.9375","0.9596774193548387","10","52","33","0.6721175376382401","0.2508458963210583","0.5038789161503474","0.18","87","9","2","2","5.1179436466916595E10","1.383434874050931E10","93.25177817849796","0","0.9976905311778291","0.9772727272727273","0.9090909090909091","0.9797979797979798","6","15","5","0.8140899836662723","0.2766822214759543","0.5","0.26","86","8","5","1","6.042630337803347E10","1.9010596519976555E10","91.27320197223487","0","0.9976744186046511","0.9743589743589743","0.9615384615384616","0.9899396378269618","9","21","12","0.7827561576912743","0.2826822214759543","0.5","0.28","82","6","9","3","6.953379572044893E10","2.7803323168374935E10","86.6557605483593","0","0.9975669099756691","0.967741935483871","0.9782608695652174","0.97","11","30","42","0.5856611500752932","0.2766822214759543","0.5","0.28","85","6","5","4","7.95153809154539E10","2.6963822701577477E10","88.4314496615526","0","0.9976076555023924","0.967741935483871","0.967741935483871","0.959758551307847","6","23","23","0.8075775692719953"
,"0.3461408853200152","0.5010311211098611","0.47","51","28","20","1","3.0434399474103573E10","6.933311996296538E10","71.030654845291","0.004","0.9959349593495935","0.7947019867549668","0.693069306930693","0.87","5","110","146","0.7247308938703296","0.2946822214759543","0.5","0.32","71","23","3","3","4.073842070613258E10","2.8643017634989906E10","87.54491169995441","0","0.9971181556195965","0.9504132231404959","0.9375","0.9596774193548387","10","52","33","0.6721175376382401","0.25084589632105836","0.5038789161503474","0.18","87","9","2","2","5.0800433966916565E10","1.383434874050931E10","93.25177817849796","0","0.9976905311778291","0.9772727272727273","0.9090909090909091","0.9797979797979798","6","15","5","0.8140899836662723","0.2766822214759542","0.5","0.26","86","8","5","1","6.004860837803348E10","1.901059651997655E10","91.27320197223486","0","0.9976744186046511","0.9743589743589743","0.9615384615384616","0.9899396378269618","9","21","12","0.7827561576912743","0.28268222147595423","0.5","0.28","82","6","9","3","6.917033072044893E10","2.780332316837494E10","86.599447329327","0","0.9975669099756691","0.967741935483871","0.9782608695652174","0.97","11","30","43","0.5856611500752932","0.2766822214759543","0.5","0.28","86","6","4","4","7.914674341545392E10","2.6963822701577477E10","88.4314496615526","0","0.9976359338061466","0.967741935483871","0.9615384615384616","0.959758551307847","6","23","23","0.8075775692719953"
,"0.3461408853200152","0.5010311211098611","0.47","51","28","20","1","3.01479669741036E10","6.933311996296538E10","70.9873677718323","0.004","0.99609375","0.7801418439716312","0.693069306930693","0.87","5","110","148","0.7247308938703296","0.29468222147595413","0.5","0.32","71","23","3","3","4.03900882061326E10","2.8643017634989914E10","87.54491169995444","0","0.9971590909090909","0.9482758620689655","0.9375","0.9596774193548387","10","52","33","0.6721175376382401","0.2508458963210583","0.5038789161503473","0.18","87","9","2","2","5.0421431466916595E10","1.3834348740509308E10","93.25177817849796","0","0.9976905311778291","0.9772727272727273","0.9090909090909091","0.9797979797979798","6","15","5","0.8140899836662723","0.2766822214759543","0.5","0.26","86","8","5","1","5.9670913378033485E10","1.9010596519976555E10","91.27320197223486","0","0.9976744186046511","0.9743589743589743","0.9615384615384616","0.9899396378269618","9","21","12","0.7827561576912743","0.2826822214759543","0.5","0.28","82","6","9","3","6.880686572044894E10","2.780332316837494E10","86.59944732932698","0","0.9975669099756691","0.967741935483871","0.9782608695652174","0.97","11","30","43","0.5856611500752932","0.27668222147595445","0.5","0.28","86","6","4","4","7.877579841545392E10","2.6963822701577477E10","88.4314496615526","0","0.9976635514018691","0.967741935483871","0.9523809523809523","0.959758551307847","6","23","23","0.8075775692719953"
,"0.3401747921887592","0.501031121109861","0.45","50","28","21","1","3.7229778945016815E10","6.957989975593788E10","70.95891295751497","0.004","0.99609375","0.7801418439716312","0.693069306930693","0.87","5","110","149","0.7247308938703296","0.2887369284758949","0.5","0.32","71","23","3","3","4.94767432798019E10","2.8643017634989914E10","87.54491169995445","0","0.9971590909090909","0.9482758620689655","0.9375","0.9596774193548387","10","52","33","0.6721175376382401","0.24490060332099897","0.5038789161503473","0.17","87","9","2","2","6.007220113475139E10","1.3834348740509308E10","93.25177817849796","0","0.9976905311778291","0.9772727272727273","0.9090909090909091","0.9797979797979798","6","15","5","0.8140899836662723","0.27073692847589487","0.5","0.25","86","8","5","1","6.914984764883968E10","1.9063672493016632E10","91.27320197223486","0","0.9976744186046511","0.9743589743589743","0.9615384615384616","0.9899396378269618","9","21","12","0.7827561576912743","0.27898692847589485","0.5","0.27","82","6","9","3","7.784557673696198E10","2.804226691710608E10","86.5425377006924","0","0.9975669099756691","0.967741935483871","0.9782608695652174","0.97","11","31","44","0.5856611500752932","0.27073692847589487","0.5","0.26","86","6","4","4","8.795460072747476E10","2.6963822701577477E10","88.43144966155259","0","0.9976635514018691","0.967741935483871","0.9523809523809523","0.959758551307847","6","23","23","0.8075775692719953"
,"0.3401747921887591","0.5010311211098611","0.45","50","28","21","1","3.694565394501681E10","6.95798997559379E10","70.91580358579675","0.004","0.9960159362549801","0.7801418439716312","0.7075471698113207","0.87","5","111","150","0.7247308938703296","0.28873692847589494","0.5","0.32","71","23","3","3","4.912841077980189E10","2.8643017634989914E10","87.54491169995447","0","0.9971590909090909","0.9482758620689655","0.9375","0.9596774193548387","10","52","33","0.6721175376382401","0.24490060332099897","0.5038789161503474","0.17","87","9","2","2","5.9693198634751366E10","1.3834348740509306E10","93.25177817849796","0","0.9976905311778291","0.9772727272727273","0.9090909090909091","0.9797979797979798","6","15","5","0.8140899836662723","0.27073692847589487","0.5","0.25","86","8","5","1","6.87721526488397E10","1.9063672493016632E10","91.248562851862","0","0.9976744186046511","0.9743589743589743","0.9615384615384616","0.9899396378269618","9","22","12","0.7827561576912743","0.27898692847589485","0.5","0.27","82","6","9","3","7.748211173696199E10","2.804226691710607E10","86.51804641504182","0","0.9975669099756691","0.967741935483871","0.9782608695652174","0.97","11","31","45","0.5856611500752932","0.2707369284758949","0.5","0.26","86","6","4","4","8.758365572747476E10","2.6963822701577477E10","88.43144966155259","0","0.9976635514018691","0.967741935483871","0.9523809523809523","0.959758551307847","6","23","23","0.8075775692719953"
,"0.34017479218875907","0.5010311211098611","0.45","50","28","21","1","3.666152894501679E10","6.957989975593791E10","70.89131230014615","0.004","0.9960159362549801","0.7801418439716312","0.7075471698113207","0.87","5","112","150","0.7247308938703296","0.2887369284758948","0.5","0.32","70","23","4","3","4.878007827980187E10","2.8643017634989918E10","87.54491169995447","0","0.9971590909090909","0.9482758620689655","0.9375","0.9596774193548387","10","52","33","0.6721175376382401","0.2449006033209988","0.5038789161503473","0.17","87","9","2","2","5.931419613475135E10","1.3834348740509308E10","93.25177817849796","0","0.9976905311778291","0.9772727272727273","0.9090909090909091","0.9797979797979798","6","15","5","0.8140899836662723","0.27073692847589487","0.5","0.25","86","8","5","1","6.839445764883968E10","1.9063672493016632E10","91.24856285186203","0","0.9976744186046511","0.9743589743589743","0.9615384615384616","0.9899396378269618","9","22","12","0.7827561576912743","0.2789869284758949","0.5","0.27","82","6","9","3","7.711864673696199E10","2.8042266917106075E10","86.51804641504178","0","0.9975669099756691","0.967741935483871","0.9782608695652174","0.97","11","31","45","0.5856611500752932","0.2707369284758949","0.5","0.26","86","6","4","4","8.721271072747473E10","2.6963822701577477E10","88.4314496615526","0","0.9976635514018691","0.967741935483871","0.9523809523809523","0.959758551307847","6","23","23","0.8075775692719953"
,"0.34017479218875907","0.5010311211098611","0.45","50","28","21","1","3.63774039450168E10","6.957989975593787E10","70.86682101449554","0.004","0.9960159362549801","0.7801418439716312","0.7075471698113207","0.87","5","113","150","0.7247308938703296","0.28873692847589494","0.5","0.32","70","23","4","3","4.84340532798019E10","2.8643017634989914E10","87.54491169995445","0","0.9971181556195965","0.9482758620689655","0.9523809523809523","0.9596774193548387","10","52","33","0.6721175376382401","0.24490060332099883","0.5038789161503474","0.17","87","9","2","2","5.893519363475138E10","1.383434874050931E10","93.25177817849796","0","0.9976905311778291","0.9772727272727273","0.9090909090909091","0.9797979797979798","6","15","5","0.8140899836662723","0.27073692847589487","0.5","0.25","86","8","5","1","6.801676264883969E10","1.9063672493016636E10","91.248562851862","0","0.9976744186046511","0.9743589743589743","0.9615384615384616","0.9899396378269618","9","22","12","0.7827561576912743","0.2789869284758949","0.5","0.27","82","6","9","3","7.6755181736962E10","2.804226691710607E10","86.51804641504181","0","0.9975669099756691","0.967741935483871","0.9782608695652174","0.97","11","31","45","0.5856611500752932","0.2707369284758949","0.5","0.26","86","6","4","4","8.684176572747473E10","2.6963822701577477E10","88.4314496615526","0","0.9976635514018691","0.967741935483871","0.9523809523809523","0.959758551307847","6","23","23","0.8075775692719953"
,"0.3350397282425919","0.5010311211098611","0.43","49","28","22","1","4.3784285805237656E10","6.974529655637686E10","70.86682101449556","0.004","0.9960159362549801","0.7801418439716312","0.660377358490566","0.86","5","113","150","0.7247308938703296","0.2836197673685595","0.5","0.32","70","23","4","3","5.776271326571116E10","2.8688435622433075E10","87.52022290393572","0","0.9971181556195965","0.9482758620689655","0.9523809523809523","0.9596774193548387","10","52","34","0.6721175376382401","0.23978344221366363","0.5038789161503473","0.17","87","9","2","2","6.884367251798358E10","1.3834348740509308E10","93.25177817849796","0","0.9976905311778291","0.9772727272727273","0.9090909090909091","0.9797979797979798","6","15","5","0.8140899836662723","0.26561976736855947","0.5","0.25","86","8","5","1","7.774622817228926E10","1.910600120469812E10","91.24856285186202","0","0.9976744186046511","0.9743589743589743","0.9615384615384616","0.9899396378269618","9","22","12","0.7827561576912743","0.27386976736855945","0.5","0.26","82","6","9","3","8.603274709166417E10","2.8084726042232998E10","86.5180464150418","0","0.9975669099756691","0.967741935483871","0.9782608695652174","0.97","11","31","45","0.5856611500752932","0.2656197673685594","0.5","0.26","86","6","4","4","9.626594329287544E10","2.6963822701577477E10","88.43144966155262","0","0.9976635514018691","0.967741935483871","0.9523809523809523","0.959758551307847","6","23","23","0.8075775692719953"
,"0.33503972824259187","0.5010311211098611","0.43","49","28","22","1","4.3504218305237625E10","6.974529655637685E10","70.85576763559195","0.004","0.9959349593495935","0.7801418439716312","0.6756756756756757","0.86","5","113","151","0.7247308938703296","0.2836197673685595","0.5","0.32","70","23","4","3","5.74166882657112E10","2.868843562243308E10","87.5202229039357","0","0.9971181556195965","0.9482758620689655","0.9523809523809523","0.9596774193548387","10","52","34","0.6721175376382401","0.23978344221366366","0.5038789161503473","0.17","87","9","2","2","6.846467001798358E10","1.383434874050931E10","93.25177817849796","0","0.9976905311778291","0.9772727272727273","0.9090909090909091","0.9797979797979798","6","15","5","0.8140899836662723","0.26561976736855947","0.5","0.25","86","8","5","1","7.736853317228923E10","1.910600120469812E10","91.24856285186202","0","0.9976744186046511","0.9743589743589743","0.9615384615384616","0.9899396378269618","9","22","12","0.7827561576912743","0.2738697673685595","0.5","0.26","82","6","9","3","8.566928209166418E10","2.8084726042233E10","86.47588672521708","0","0.9975669099756691","0.967741935483871","0.9782608695652174","0.97","11","31","47","0.5856611500752932","0.26561976736855947","0.5","0.26","86","6","4","4","9.589499829287546E10","2.6963822701577477E10","88.4314496615526","0","0.9976635514018691","0.967741935483871","0.9523809523809523","0.959758551307847","6","23","23","0.8075775692719953"
,"0.33503972824259187","0.5010311211098611","0.43","49","28","22","1","4.322590080523764E10","6.974529655637686E10","70.83468779067957","0.004","0.9959349593495935","0.7801418439716312","0.6306306306306306","0.85","5","113","152","0.7247308938703296","0.2836197673685595","0.5","0.32","70","23","4","3","5.707066326571114E10","2.868843562243308E10","87.52022290393569","0","0.9971181556195965","0.9482758620689655","0.9523809523809523","0.9596774193548387","10","52","34","0.6721175376382401","0.23978344221366357","0.5038789161503474","0.17","87","9","2","2","6.80856675179836E10","1.3834348740509312E10","93.25177817849796","0","0.9976905311778291","0.9772727272727273","0.9090909090909091","0.9797979797979798","6","15","5","0.8140899836662723","0.26561976736855947","0.5","0.25","86","8","5","1","7.699083817228925E10","1.910600120469812E10","91.24856285186203","0","0.9976744186046511","0.9743589743589743","0.9615384615384616","0.9899396378269618","9","22","12","0.7827561576912743","0.27386976736855945","0.5","0.26","82","6","9","3","8.530581709166415E10","2.8084726042232998E10","86.47588672521708","0","0.9975669099756691","0.967741935483871","0.9782608695652174","0.97","11","31","47","0.5856611500752932","0.26561976736855947","0.5","0.26","86","6","4","4","9.552405329287543E10","2.6963822701577477E10","88.43144966155262","0","0.9976635514018691","0.967741935483871","0.9523809523809523","0.959758551307847","6","23","23","0.8075775692719953"
,"0.33503972824259187","0.5010311211098611","0.43","49","28","22","1","4.294758330523763E10","6.974529655637685E10","70.80162801303527","0.004","0.9959349593495935","0.7801418439716312","0.6306306306306306","0.85","5","114","152","0.7247308938703296","0.2836197673685595","0.5","0.32","70","23","4","3","5.672463826571116E10","2.8688435622433083E10","87.49897306027408","0","0.9971181556195965","0.9482758620689655","0.9523809523809523","0.9596774193548387","10","52","35","0.6721175376382401","0.23978344221366357","0.5038789161503474","0.17","87","9","2","2","6.770666501798358E10","1.383434874050931E10","93.25177817849796","0","0.9976905311778291","0.9772727272727273","0.9090909090909091","0.9797979797979798","6","15","5","0.8140899836662723","0.26561976736855947","0.5","0.25","87","7","5","1","7.661314317228925E10","1.910600120469812E10","91.22735576442503","0","0.9976744186046511","0.9743589743589743","0.9615384615384616","0.9899396378269618","9","23","12","0.7827561576912743","0.27386976736855945","0.5","0.26","82","6","9","3","8.494235209166417E10","2.8084726042232998E10","86.4758867252171","0","0.9975669099756691","0.967741935483871","0.9782608695652174","0.97","11","31","47","0.5856611500752932","0.26561976736855947","0.5","0.26","86","6","4","4","9.515310829287543E10","2.6963822701577477E10","88.43144966155259","0","0.9976635514018691","0.967741935483871","0.9523809523809523","0.959758551307847","6","23","23","0.8075775692719953"
,"0.3306199377446728","0.5010311211098611","0.42","49","28","22","1","5.056665085051077E10","6.985056195775453E10","70.80162801303524","0.004","0.9959349593495935","0.7801418439716312","0.6306306306306306","0.85","5","114","152","0.7247308938703296","0.27921538598682355","0.5","0.31","70","23","4","3","6.615977799751529E10","2.8719360102964676E10","87.49897306027403","0","0.9971181556195965","0.9051724137931034","0.9523809523809523","0.9495967741935484","10","52","35","0.6721175376382401","0.2353790608319281","0.5038789161503473","0.17","87","9","2","2","7.77282349952017E10","1.3834348740509308E10","93.25177817849796","0","0.9976905311778291","0.9772727272727273","0.9090909090909091","0.9797979797979798","6","15","5","0.8140899836662723","0.26346538598682356","0.5","0.25","87","7","5","1","8.644978517931726E10","1.9142734391184036E10","91.22735576442506","0","0.9976905311778291","0.9722222222222222","0.9615384615384616","0.9899396378269618","9","23","12","0.7827561576912743","0.2694653859868235","0.5","0.26","82","6","9","3","9.43211523952687E10","2.8157099624950623E10","86.47588672521705","0","0.9975669099756691","0.967741935483871","0.9782608695652174","0.97","11","31","47","0.5856611500752932","0.2612153859868235","0.5","0.26","86","6","4","4","1.046849644129565E11","2.6963822701577473E10","88.43144966155259","0","0.9976635514018691","0.967741935483871","0.9523809523809523","0.959758551307847","6","23","23","0.8075775692719953"
